id,name,country,slogan,head_quaters,website,established
10859.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10860.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10865.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10866.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10867.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10868.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10869.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10870.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10871.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10872.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10873.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10874.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10875.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10876.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10877.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10878.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10879.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10880.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10881.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10881.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10883.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10884.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10885.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10886.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10887.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10888.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10889.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10890.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10891.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10892.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10893.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10894.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10895.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10896.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10897.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10898.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10899.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10900.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10901.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10902.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10903.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10904.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10905.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10906.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10907.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10908.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
10909.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224610213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224611215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224612215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224613208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224614214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224615214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224616215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224617208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224618215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224619215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224620217.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224621215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224622214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224623213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224624217.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224625215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224626216.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224627213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224628215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224629214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224631214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224630206.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224632207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224633213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224634214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224635213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224636213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224637212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224638214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224639215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224640214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224641214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224642213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224643209.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224644208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224645209.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224646208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224647207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224648208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224649208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224650209.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224651209.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224652207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224653208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224654207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224655207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224656208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224657212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224658208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224659207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224660207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224661208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224662207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224663208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224664208.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224665215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224666214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224667213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224668213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224669215.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224670214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224671213.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224672212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224673207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224674214.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224675212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224676212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224677212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224678212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224679211.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224680212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224681212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224682211.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224683212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224684211.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224685210.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224686210.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224687212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224688207.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224690211.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224689212.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224989861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224990860.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224991864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224992862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224993862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224994862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224995862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224997862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224996863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224998861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677224999863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225000863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225001864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225002861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225003863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225004862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225005862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225006862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225007863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225008862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225009861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225010863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225011862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225012862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225013865.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225014862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225015863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225016863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225017862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225018863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225019864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225020861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225021862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225022863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225023863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225024861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225025860.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225026862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225027863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225028862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225029863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225030863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225031862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225032862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225033862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225034862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225035862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225036862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225037862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225038863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225040865.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225039863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225041862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225042862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225043862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225044863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225045863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225046863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225047862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225048861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225049862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225050861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225051862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225052862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225053861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225054861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225055862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225056862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225057860.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225058863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225021600.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225059861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225022607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225060862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225023607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225061861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225024607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225062862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225025606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225063863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225026599.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225064862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225027605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225065862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225028606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225066862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225029605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225067863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225030608.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225068863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225031600.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225069863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225032600.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225070862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225033599.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225071866.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225034605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225072862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225035605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225073862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225036607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225074862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225037606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225075862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225038607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225076864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225039606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225077862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225040604.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225078862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225041606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225079861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225042607.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225080863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225043606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225081865.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225044603.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225082861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225045606.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225083862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225046605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225084865.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225047605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225085862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225048605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225049599.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225086862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225087862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225050605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225088862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225051605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225089863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225052605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225090861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225053603.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225091861.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225054605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225092862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225055605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225093862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225056603.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225094862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225057605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225095862.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225058605.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225096864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225059603.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225097863.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225060603.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225098864.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
1677225061604.0,Sagar,India,From India,Ahmedabad,www.sagar.com,1992
